                          	0	 0.000000 %
                delighteth	13	 0.002890 %
                 dispersed	6	 0.001334 %
                   decreed	5	 0.001111 %
                     dough	4	 0.000889 %
                     deeps	2	 0.000445 %
                   decayed	2	 0.000445 %
                    dragon	14	 0.003112 %
                   deserve	1	 0.000222 %
               desolations	8	 0.001778 %
                    decree	23	 0.005113 %
                 dishonour	8	 0.001778 %
                 dehavites	1	 0.000222 %
                  dinaites	1	 0.000222 %
                    darius	14	 0.003112 %
                   delaiah	2	 0.000445 %
                    darkon	2	 0.000445 %
                  division	3	 0.000667 %
                  declined	3	 0.000667 %
                distribute	4	 0.000889 %
                  dressers	1	 0.000222 %
                 dismissed	1	 0.000222 %
                    devils	37	 0.008224 %
                    device	10	 0.002223 %
                     drams	6	 0.001334 %
               doorkeepers	1	 0.000222 %
                    degree	4	 0.000889 %
                   dalaiah	1	 0.000222 %
                    daniel	38	 0.008447 %
                      dara	1	 0.000222 %
                    dishon	1	 0.000222 %
                     doers	4	 0.000889 %
                      dial	2	 0.000445 %
                   degrees	9	 0.002001 %
                    defend	3	 0.000667 %
                  downward	5	 0.001111 %
                   draught	4	 0.000889 %
                   driveth	2	 0.000445 %
                   driving	3	 0.000667 %
                      dash	3	 0.000667 %
                     doves	8	 0.001778 %
                   ditches	1	 0.000222 %
                   disease	12	 0.002667 %
                    driver	2	 0.000445 %
                 discerned	3	 0.000667 %
                   decided	1	 0.000222 %
                 disguised	4	 0.000889 %
                    denied	10	 0.002223 %
                  diseased	5	 0.001111 %
               disobedient	10	 0.002223 %
                 disobeyed	1	 0.000222 %
                discharged	1	 0.000222 %
                     darda	1	 0.000222 %
                     dekar	1	 0.000222 %
                   danjaan	1	 0.000222 %
                 delighted	8	 0.001778 %
                   devised	10	 0.002223 %
                     darts	3	 0.000667 %
                    defeat	2	 0.000445 %
                   deputed	1	 0.000222 %
                 devoureth	6	 0.001334 %
                 doubtless	3	 0.000667 %
                     dieth	12	 0.002667 %
                   deceive	17	 0.003779 %
                  delights	4	 0.000889 %
                   despair	2	 0.000445 %
                      deed	10	 0.002223 %
                   dealeth	4	 0.000889 %
              discontented	1	 0.000222 %
                      debt	7	 0.001556 %
                      doeg	2	 0.000445 %
                  detained	1	 0.000222 %
                determined	21	 0.004668 %
                    davids	27	 0.006002 %
                 disdained	2	 0.000445 %
                delicately	2	 0.000445 %
              discomfiture	1	 0.000222 %
                  discover	7	 0.001556 %
                 defrauded	3	 0.000667 %
                    deadly	6	 0.001334 %
                    dagons	1	 0.000222 %
                   despise	18	 0.004001 %
                  dealings	2	 0.000445 %
                  dunghill	7	 0.001556 %
                   drunken	23	 0.005113 %
                     david	478	 0.106251 %
                    danced	5	 0.001111 %
                     dance	4	 0.000889 %
                     dagon	9	 0.002001 %
                   delilah	1	 0.000222 %
               displeasure	4	 0.000889 %
                    detain	1	 0.000222 %
                   danites	2	 0.000445 %
                      dodo	3	 0.000667 %
                 deserving	1	 0.000222 %
                 described	1	 0.000222 %
                       dog	9	 0.002001 %
                      dens	8	 0.001778 %
                    divers	19	 0.004223 %
                      dish	4	 0.000889 %
                   drawing	2	 0.000445 %
                   dropped	4	 0.000889 %
                   deborah	3	 0.000667 %
                     doors	47	 0.010447 %
                      dirt	3	 0.000667 %
                    dagger	1	 0.000222 %
                 deliverer	7	 0.001556 %
                      deny	17	 0.003779 %
                   dabareh	1	 0.000222 %
                  dividing	6	 0.001334 %
                  daberath	2	 0.000445 %
                dabbasheth	1	 0.000222 %
               description	1	 0.000222 %
                  describe	3	 0.000667 %
               distributed	4	 0.000889 %
                     dibon	5	 0.001111 %
                 divisions	9	 0.002001 %
                       dor	7	 0.001556 %
                     debir	9	 0.002001 %
                   drawers	2	 0.000445 %
                dissembled	1	 0.000222 %
                   dawning	3	 0.000667 %
                      drop	7	 0.001556 %
                    devour	55	 0.012226 %
                  dismayed	24	 0.005335 %
                  denounce	1	 0.000222 %
               drunkenness	5	 0.001111 %
                    drawer	1	 0.000222 %
              delicateness	1	 0.000222 %
                  delicate	2	 0.000445 %
                   draweth	7	 0.001556 %
                      duty	7	 0.001556 %
               divorcement	5	 0.001111 %
                   damsels	8	 0.001778 %
                  drunkard	3	 0.000667 %
                  dedicate	2	 0.000445 %
                 dedicated	20	 0.004446 %
                  diligent	8	 0.001778 %
                  diviners	3	 0.000667 %
                  desireth	9	 0.002001 %
                   dreamer	1	 0.000222 %
                  dwellest	12	 0.002667 %
                     dread	3	 0.000667 %
                  drinketh	7	 0.001556 %
                   drought	5	 0.001111 %
                       dig	8	 0.001778 %
                    detest	1	 0.000222 %
               destruction	58	 0.012892 %
                  diggedst	1	 0.000222 %
                diligently	17	 0.003779 %
                destroying	12	 0.002667 %
                   dizahab	1	 0.000222 %
               deuteronomy	1	 0.000222 %
                   descend	7	 0.001556 %
                dispossess	2	 0.000445 %
                   dophkah	1	 0.000222 %
              dispossessed	1	 0.000222 %
                discourage	1	 0.000222 %
                disallowed	3	 0.000667 %
             dwellingplace	2	 0.000445 %
                    defied	4	 0.000889 %
                      defy	3	 0.000667 %
                 displease	2	 0.000445 %
                     drawn	19	 0.004223 %
                divination	9	 0.002001 %
                distressed	6	 0.001334 %
                 direction	1	 0.000222 %
               discouraged	4	 0.000889 %
                  directly	2	 0.000445 %
                     dying	4	 0.000889 %
                    dathan	5	 0.001111 %
               discomfited	6	 0.001334 %
                disinherit	1	 0.000222 %
                   defence	11	 0.002445 %
                dedication	7	 0.001556 %
                     deuel	2	 0.000445 %
                dedicating	1	 0.000222 %
                    dishes	1	 0.000222 %
                   devoted	2	 0.000445 %
                desolation	33	 0.007335 %
                  dwelleth	37	 0.008224 %
                     dibri	1	 0.000222 %
                   diverse	7	 0.001556 %
                    doings	40	 0.008891 %
                     deals	17	 0.003779 %
                   darkish	1	 0.000222 %
                    deeper	9	 0.002001 %
                    defile	26	 0.005779 %
                     drunk	19	 0.004223 %
                  divideth	4	 0.000889 %
                       due	19	 0.004223 %
                   dressed	5	 0.001111 %
                  deceived	13	 0.002890 %
                      dung	21	 0.004668 %
                       dip	9	 0.002001 %
                   doubled	2	 0.000445 %
                    devise	7	 0.001556 %
                   dancing	6	 0.001334 %
                  defileth	8	 0.001778 %
                  dresseth	1	 0.000222 %
                   diamond	3	 0.000667 %
                   decline	2	 0.000445 %
                      dogs	13	 0.002890 %
                       dam	4	 0.000889 %
                     dowry	2	 0.000445 %
                    double	17	 0.003779 %
                 determine	1	 0.000222 %
                discovered	12	 0.002667 %
                 descended	10	 0.002223 %
                 departing	6	 0.001334 %
                  diseases	10	 0.002223 %
                    dances	6	 0.001334 %
                    depths	11	 0.002445 %
                    dashed	4	 0.000889 %
                   drowned	5	 0.001111 %
                     drave	7	 0.001556 %
                 destroyer	5	 0.001111 %
                difference	4	 0.000889 %
                 dwellings	14	 0.003112 %
                  darkened	13	 0.002890 %
                    driven	37	 0.008224 %
                  declared	19	 0.004223 %
                     drive	33	 0.007335 %
                   dealest	1	 0.000222 %
                  demanded	4	 0.000889 %
                     daily	40	 0.008891 %
                diminished	4	 0.000889 %
                  diminish	8	 0.001778 %
                      deaf	9	 0.002001 %
                      dumb	19	 0.004223 %
                    desert	28	 0.006224 %
                    daubed	5	 0.001111 %
                  dainties	2	 0.000445 %
                 defiledst	1	 0.000222 %
                   dignity	1	 0.000222 %
                displeased	7	 0.001556 %
                  desolate	105	 0.023340 %
               deliverance	14	 0.003112 %
                    divine	7	 0.001556 %
                  divineth	1	 0.000222 %
                      dine	1	 0.000222 %
                    dearth	4	 0.000889 %
                  discreet	1	 0.000222 %
                   declare	51	 0.011336 %
                   dungeon	9	 0.002001 %
                      doer	6	 0.001334 %
                     doubt	10	 0.002223 %
                    dipped	6	 0.001334 %
                   deliver	185	 0.041122 %
                    dothan	3	 0.000667 %
                    dreams	16	 0.003557 %
                   dreamed	10	 0.002223 %
                  dinhabah	2	 0.000445 %
                    dishan	4	 0.000889 %
                     dukes	9	 0.002001 %
                      duke	19	 0.004223 %
                  distress	20	 0.004446 %
                    dinahs	1	 0.000222 %
                   delight	31	 0.006891 %
                     dinah	3	 0.000667 %
               deceitfully	7	 0.001556 %
                   defiled	53	 0.011781 %
                      dost	28	 0.006224 %
                    droves	1	 0.000222 %
                     drove	5	 0.001111 %
                   discern	12	 0.002667 %
                     doing	29	 0.006446 %
                  devoured	38	 0.008447 %
                     doeth	60	 0.013337 %
                     dream	41	 0.009114 %
                descending	7	 0.001556 %
                  daughers	2	 0.000445 %
                  deprived	3	 0.000667 %
                       dew	28	 0.006224 %
                  deceiver	3	 0.000667 %
                       dim	4	 0.000889 %
                  dwelling	31	 0.006891 %
                     drank	15	 0.003334 %
                 destitute	6	 0.001334 %
                      drew	44	 0.009780 %
                  drinking	10	 0.002223 %
                    damsel	22	 0.004890 %
                      draw	41	 0.009114 %
                    digged	19	 0.004223 %
                     death	262	 0.058238 %
                     deeds	21	 0.004668 %
                      dead	243	 0.054015 %
                     drink	285	 0.063351 %
                      down	704	 0.156487 %
                      deal	34	 0.007558 %
                     dealt	33	 0.007335 %
                  despised	41	 0.009114 %
                      dark	28	 0.006224 %
                      dale	2	 0.000445 %
                  damascus	36	 0.008002 %
                       dan	38	 0.008447 %
                    depart	66	 0.014671 %
                   dwelled	4	 0.000889 %
                     dwell	232	 0.051570 %
                     didst	76	 0.016894 %
                  departed	101	 0.022451 %
                  daughter	197	 0.043790 %
                        do	798	 0.177382 %
                     dwelt	123	 0.027341 %
                   divided	34	 0.007558 %
                     dedan	5	 0.001111 %
                   dodanim	1	 0.000222 %
                 delivered	196	 0.043567 %
                      dove	9	 0.002001 %
                     dried	27	 0.006002 %
                 destroyed	136	 0.030230 %
                   destroy	204	 0.045346 %
                      died	118	 0.026229 %
                 daughters	185	 0.041122 %
                      door	136	 0.030230 %
                     doest	31	 0.006891 %
                    desire	55	 0.012226 %
                      dust	70	 0.015560 %
                      done	399	 0.088691 %
                       did	498	 0.110697 %
                   desired	26	 0.005779 %
                      doth	107	 0.023784 %
                       die	242	 0.053792 %
                     dress	8	 0.001778 %
                  dominion	44	 0.009780 %
                      days	465	 0.103362 %
                       dry	55	 0.012226 %
                    divide	28	 0.006224 %
                       day	1002	 0.222728 %
                  darkness	102	 0.022673 %
                      deep	32	 0.007113 %
                          	0	 0.000000 %
                  eyesalve	1	 0.000222 %
                 ensamples	1	 0.000222 %
                     ensue	1	 0.000222 %
                    eschew	1	 0.000222 %
                    envies	1	 0.000222 %
                 engrafted	1	 0.000222 %
                    entire	1	 0.000222 %
               entertained	1	 0.000222 %
                    errors	1	 0.000222 %
                   endless	1	 0.000222 %
                   express	1	 0.000222 %
                    eunice	1	 0.000222 %
                    exhort	4	 0.000889 %
               endeavoured	1	 0.000222 %
               effectually	1	 0.000222 %
                eyeservice	1	 0.000222 %
              epaphroditus	1	 0.000222 %
                  ensample	3	 0.000667 %
               evangelists	1	 0.000222 %
              endeavouring	1	 0.000222 %
                especially	3	 0.000667 %
                emulations	1	 0.000222 %
                  elements	4	 0.000889 %
                   evident	2	 0.000445 %
                 evidently	1	 0.000222 %
                    equals	1	 0.000222 %
                  envyings	1	 0.000222 %
                  equality	2	 0.000445 %
                   earnest	4	 0.000889 %
                 excelleth	1	 0.000222 %
                  epistles	1	 0.000222 %
                  enduring	2	 0.000445 %
                 effectual	5	 0.001111 %
                  excepted	1	 0.000222 %
                  edifying	8	 0.001778 %
                    easily	2	 0.000445 %
                emboldened	1	 0.000222 %
                  edifieth	2	 0.000445 %
                effeminate	1	 0.000222 %
                 epaenetus	1	 0.000222 %
               edification	3	 0.000667 %
                     edify	2	 0.000445 %
                 esteemeth	1	 0.000222 %
                   envying	2	 0.000445 %
                 emulation	1	 0.000222 %
                  election	6	 0.001334 %
                  excusing	1	 0.000222 %
                    excuse	1	 0.000222 %
                euroclydon	1	 0.000222 %
               examination	1	 0.000222 %
                 examining	1	 0.000222 %
                  ephesian	1	 0.000222 %
                evangelist	2	 0.000445 %
                 ephesians	4	 0.000889 %
                   erastus	1	 0.000222 %
                 exhorting	3	 0.000667 %
                   ephesus	8	 0.001778 %
               encountered	1	 0.000222 %
                   epistle	28	 0.006224 %
               exhortation	3	 0.000667 %
                    easter	1	 0.000222 %
                  exhorted	2	 0.000445 %
                   edified	2	 0.000445 %
                     emmor	1	 0.000222 %
                 expedient	2	 0.000445 %
                   earthly	2	 0.000445 %
                    emmaus	1	 0.000222 %
                  examined	4	 0.000889 %
                    enmity	4	 0.000889 %
              extortioners	3	 0.000667 %
                   excused	2	 0.000445 %
                   elmodam	1	 0.000222 %
                      esli	1	 0.000222 %
                 elisabeth	4	 0.000889 %
              eyewitnesses	2	 0.000445 %
                      eloi	2	 0.000445 %
                 ephphatha	1	 0.000222 %
                exchangers	1	 0.000222 %
                    elects	2	 0.000445 %
               earthquakes	2	 0.000445 %
                    excess	3	 0.000667 %
                  entangle	1	 0.000222 %
                     elias	16	 0.003557 %
                    esaias	7	 0.001556 %
                  emmanuel	1	 0.000222 %
                   example	6	 0.001334 %
                     eliud	1	 0.000222 %
                   ezekias	1	 0.000222 %
                     esrom	3	 0.000667 %
                   earneth	2	 0.000445 %
                 enlargeth	1	 0.000222 %
                  emptiers	1	 0.000222 %
                 entrances	1	 0.000222 %
                      elms	1	 0.000222 %
                  exploits	2	 0.000445 %
                  endanger	1	 0.000222 %
                  eneglaim	1	 0.000222 %
                 exactions	1	 0.000222 %
                   estates	2	 0.000445 %
                   emerald	3	 0.000667 %
                  emeralds	1	 0.000222 %
                     ebony	1	 0.000222 %
                   elishah	1	 0.000222 %
                 extortion	2	 0.000445 %
                   eminent	4	 0.000889 %
                   ezekiel	2	 0.000445 %
                    expert	1	 0.000222 %
                execration	2	 0.000445 %
                     ephai	1	 0.000222 %
                ebedmelech	1	 0.000222 %
                 evidences	1	 0.000222 %
                  evidence	3	 0.000667 %
                   engaged	1	 0.000222 %
                  expected	1	 0.000222 %
                enchanters	1	 0.000222 %
                   entreat	2	 0.000445 %
                  evenings	1	 0.000222 %
                     elect	9	 0.002001 %
                  exactors	1	 0.000222 %
                   eternal	34	 0.007558 %
                    eunuch	5	 0.001111 %
                     eater	2	 0.000445 %
                    esteem	3	 0.000667 %
                  extolled	1	 0.000222 %
                 executeth	3	 0.000667 %
                   extinct	1	 0.000222 %
                 emptiness	1	 0.000222 %
                    endeth	1	 0.000222 %
               extortioner	2	 0.000445 %
                    eglaim	1	 0.000222 %
                  evildoer	2	 0.000445 %
                  eloquent	1	 0.000222 %
                 evildoers	8	 0.001778 %
                 espousals	2	 0.000445 %
                endangered	1	 0.000222 %
                 embracing	1	 0.000222 %
                     event	2	 0.000445 %
                 exercised	5	 0.001111 %
              ecclesiastes	1	 0.000222 %
               expectation	6	 0.001334 %
                   enquiry	2	 0.000445 %
                  exalteth	3	 0.000667 %
                      easy	3	 0.000667 %
                    erreth	2	 0.000445 %
                  exercise	7	 0.001556 %
                 executest	1	 0.000222 %
                    equity	10	 0.002223 %
                       err	13	 0.002890 %
                   endured	6	 0.001334 %
                    enemys	1	 0.000222 %
                   ensigns	1	 0.000222 %
                 encampeth	1	 0.000222 %
                endeavours	1	 0.000222 %
              enlightening	1	 0.000222 %
                  eyesight	1	 0.000222 %
                     equal	11	 0.002445 %
                 extendeth	1	 0.000222 %
                   eyelids	5	 0.001111 %
                 extremity	1	 0.000222 %
                  ensnared	1	 0.000222 %
                   enticed	3	 0.000667 %
                 estranged	2	 0.000445 %
                     eased	1	 0.000222 %
                  exacteth	1	 0.000222 %
                       egg	1	 0.000222 %
                enterprise	1	 0.000222 %
                      envy	11	 0.002445 %
                 escheweth	2	 0.000445 %
                  eschewed	1	 0.000222 %
                  enjoined	3	 0.000667 %
                 execution	1	 0.000222 %
               enlargement	1	 0.000222 %
                   esthers	1	 0.000222 %
                    empire	1	 0.000222 %
                 excellent	20	 0.004446 %
                    esther	21	 0.004668 %
                  exaction	1	 0.000222 %
                      elul	1	 0.000222 %
                     eliah	1	 0.000222 %
                    elasah	1	 0.000222 %
                   examine	1	 0.000222 %
                  eliashib	8	 0.001778 %
                  escaping	1	 0.000222 %
                  extended	1	 0.000222 %
                  expenses	2	 0.000445 %
                  endamage	1	 0.000222 %
                  elamites	2	 0.000445 %
                      ezra	11	 0.002445 %
                   enjoyed	1	 0.000222 %
                   emptied	5	 0.001111 %
                elishaphat	1	 0.000222 %
                ethiopians	9	 0.002001 %
                 exceedest	1	 0.000222 %
                  effected	1	 0.000222 %
                    endued	2	 0.000445 %
                      ezri	1	 0.000222 %
                  eliathah	2	 0.000445 %
                    estate	9	 0.002001 %
                  endureth	35	 0.007780 %
                 elipheleh	2	 0.000445 %
                   elpalet	1	 0.000222 %
                 expressed	4	 0.000889 %
                    elnaam	1	 0.000222 %
                     ezbai	1	 0.000222 %
                   eliphal	1	 0.000222 %
                  employed	2	 0.000445 %
                   eshbaal	2	 0.000445 %
                     elead	1	 0.000222 %
                    eladah	1	 0.000222 %
                  elioenai	3	 0.000667 %
                     ethan	2	 0.000445 %
                  ebiasaph	1	 0.000222 %
                     eliel	7	 0.001556 %
                     epher	1	 0.000222 %
                      ezem	1	 0.000222 %
                    eshton	1	 0.000222 %
                   enlarge	3	 0.000667 %
                      ezer	3	 0.000667 %
                     eglah	1	 0.000222 %
               eshtaulites	1	 0.000222 %
                   eleasah	3	 0.000667 %
                    ephlal	2	 0.000445 %
                      eker	1	 0.000222 %
                    eshban	1	 0.000222 %
                      ezar	1	 0.000222 %
              evilmerodach	2	 0.000445 %
                  elnathan	5	 0.001111 %
                   exacted	1	 0.000222 %
                esarhaddon	3	 0.000667 %
                   eliakim	5	 0.001111 %
                     entry	10	 0.002223 %
                 executing	2	 0.000445 %
                   eunuchs	13	 0.002890 %
                   embrace	6	 0.001334 %
                eighteenth	4	 0.000889 %
                eziongeber	1	 0.000222 %
                  escapeth	4	 0.000889 %
                    elisha	28	 0.006224 %
                earthquake	12	 0.002667 %
                    elijah	26	 0.005779 %
                   ethbaal	1	 0.000222 %
                  exempted	1	 0.000222 %
                   eliadah	1	 0.000222 %
                 exceedeth	1	 0.000222 %
                     eloth	1	 0.000222 %
                   ethanim	1	 0.000222 %
             elonbethhanan	1	 0.000222 %
                 eliphelet	4	 0.000889 %
                   eliahba	2	 0.000445 %
                    eznite	1	 0.000222 %
                   elhanan	2	 0.000445 %
                     exile	1	 0.000222 %
                  expelled	2	 0.000445 %
                     eliam	2	 0.000445 %
                     error	11	 0.002445 %
                 eliphalet	2	 0.000445 %
                    eliada	1	 0.000222 %
                   elishua	2	 0.000445 %
                  espoused	4	 0.000889 %
                  eshtemoa	4	 0.000889 %
                encouraged	2	 0.000445 %
                executedst	1	 0.000222 %
                   edomite	4	 0.000889 %
                  exceeded	2	 0.000445 %
                 earnestly	7	 0.001556 %
                 expressly	1	 0.000222 %
                      ezel	1	 0.000222 %
                   expired	1	 0.000222 %
                    eliabs	1	 0.000222 %
                    enrich	2	 0.000445 %
                      elah	9	 0.002001 %
               ephesdammim	1	 0.000222 %
               enlightened	4	 0.000889 %
                  ebenezer	3	 0.000667 %
                      elis	1	 0.000222 %
                  enlarged	6	 0.001334 %
                       eli	15	 0.003334 %
                ephrathite	1	 0.000222 %
                     elihu	3	 0.000667 %
                   elkanah	4	 0.000889 %
                  ephratah	3	 0.000667 %
                elimelechs	2	 0.000445 %
                 elimelech	2	 0.000445 %
               ephrathites	1	 0.000222 %
                 enhakkore	1	 0.000222 %
                      etam	2	 0.000445 %
                 expounded	5	 0.001111 %
                   expound	1	 0.000222 %
                   eshtaol	4	 0.000889 %
                ephraimite	1	 0.000222 %
                     expel	1	 0.000222 %
                      ebed	2	 0.000445 %
                      ehud	4	 0.000889 %
                        ed	1	 0.000222 %
                   enhazor	1	 0.000222 %
                     endor	2	 0.000445 %
                 entappuah	1	 0.000222 %
               ephraimites	5	 0.001111 %
                    engedi	6	 0.001334 %
                   eltekon	1	 0.000222 %
                      eder	1	 0.000222 %
                   enrogel	3	 0.000667 %
                 enshemesh	1	 0.000222 %
                      espy	1	 0.000222 %
                 ekronites	2	 0.000445 %
              eshkalonites	1	 0.000222 %
                     ekron	19	 0.004223 %
                     eglon	7	 0.001556 %
                   environ	1	 0.000222 %
                  eventide	3	 0.000667 %
                  esteemed	11	 0.002445 %
                     evils	6	 0.001334 %
                  evermore	19	 0.004223 %
                   emerods	5	 0.001111 %
                   extreme	1	 0.000222 %
                    exceed	2	 0.000445 %
                      ease	10	 0.002223 %
                      eggs	4	 0.000889 %
                     eared	1	 0.000222 %
                    employ	1	 0.000222 %
                 enchanter	1	 0.000222 %
                  enquired	16	 0.003557 %
          evilfavouredness	1	 0.000222 %
                     exact	5	 0.001111 %
                    entice	5	 0.001111 %
                     emims	1	 0.000222 %
                eziongaber	2	 0.000445 %
                     elath	3	 0.000667 %
                 encourage	2	 0.000445 %
                  eleventh	4	 0.000889 %
                  entrance	5	 0.001111 %
                     etham	1	 0.000222 %
                  executed	12	 0.002667 %
                   elealeh	2	 0.000445 %
                       evi	2	 0.000445 %
              establisheth	2	 0.000445 %
                    effect	10	 0.002223 %
                  eranites	1	 0.000222 %
                  elonites	1	 0.000222 %
                    erites	1	 0.000222 %
                       eri	1	 0.000222 %
                   exalted	36	 0.008002 %
                     edrei	7	 0.001556 %
                everything	2	 0.000445 %
                 ethiopian	2	 0.000445 %
                     eldad	1	 0.000222 %
                     eliab	12	 0.002667 %
                  entereth	15	 0.003334 %
                     enter	92	 0.020450 %
                 elizaphan	3	 0.000667 %
                      enan	3	 0.000667 %
                  elishama	11	 0.002445 %
                  eliasaph	4	 0.000889 %
                    ensign	6	 0.001334 %
                    elizur	4	 0.000889 %
                  estimate	2	 0.000445 %
                     enjoy	10	 0.002223 %
                       eye	50	 0.011114 %
               enchantment	1	 0.000222 %
                  eyebrows	1	 0.000222 %
                   earthen	4	 0.000889 %
                     eagle	13	 0.002890 %
                     erred	5	 0.001111 %
                estimation	20	 0.004446 %
                     ephah	27	 0.006002 %
               embroiderer	2	 0.000445 %
                  engraver	2	 0.000445 %
                  entering	34	 0.007558 %
                engravings	4	 0.000889 %
                   engrave	2	 0.000445 %
                     edges	3	 0.000667 %
                      ends	34	 0.007558 %
                     ephod	43	 0.009558 %
                    eighth	15	 0.003334 %
                     endow	1	 0.000222 %
                    eagles	8	 0.001778 %
                    easier	3	 0.000667 %
                      elim	1	 0.000222 %
                  encamped	13	 0.002890 %
                     enemy	65	 0.014448 %
                     exalt	13	 0.002890 %
                 encamping	1	 0.000222 %
                 entangled	3	 0.000667 %
                    encamp	6	 0.001334 %
                      edge	42	 0.009336 %
                    eateth	35	 0.007780 %
                   execute	19	 0.004223 %
                    eating	14	 0.003112 %
                   escaped	43	 0.009558 %
                       ear	49	 0.010892 %
              enchantments	6	 0.001334 %
                   eleazar	36	 0.008002 %
                 entreated	6	 0.001334 %
                       ere	8	 0.001778 %
                    exodus	1	 0.000222 %
                    elders	99	 0.022006 %
                  embalmed	3	 0.000667 %
                     excel	4	 0.000889 %
                excellency	15	 0.003334 %
                  ephraims	2	 0.000445 %
                  exchange	3	 0.000667 %
                       ehi	1	 0.000222 %
                   ephraim	89	 0.019783 %
                        er	3	 0.000667 %
                    earing	2	 0.000445 %
                    espied	2	 0.000445 %
                     ended	11	 0.002445 %
                  edomites	6	 0.001334 %
                      ebal	5	 0.001111 %
                   eliphaz	4	 0.000889 %
                      edar	1	 0.000222 %
                   ephrath	3	 0.000667 %
                  earrings	8	 0.001778 %
                    endure	10	 0.002223 %
                    except	50	 0.011114 %
                    eleven	16	 0.003557 %
                      ewes	1	 0.000222 %
                     empty	27	 0.006002 %
                    either	28	 0.006224 %
                experience	3	 0.000667 %
                      else	30	 0.006668 %
                  embraced	4	 0.000889 %
                    eldest	5	 0.001111 %
                      elon	4	 0.000889 %
                      esek	1	 0.000222 %
                    envied	5	 0.001111 %
                      edom	47	 0.010447 %
                     esaus	8	 0.001778 %
                      esau	40	 0.008891 %
                   enquire	34	 0.007558 %
                    eldaah	2	 0.000445 %
                    errand	3	 0.000667 %
                    enough	23	 0.005113 %
                   earring	3	 0.000667 %
                    ephron	6	 0.001334 %
                       ewe	4	 0.000889 %
                      ears	97	 0.021561 %
                    escape	46	 0.010225 %
                   entered	56	 0.012448 %
                     early	35	 0.007780 %
                  egyptian	13	 0.002890 %
                      each	38	 0.008447 %
                   eliezer	7	 0.001556 %
                 exceeding	36	 0.008002 %
                   enemies	179	 0.039789 %
                  eighteen	12	 0.002667 %
                    eshcol	4	 0.000889 %
                   elparan	1	 0.000222 %
                     emins	1	 0.000222 %
                      elam	10	 0.002223 %
                   ellasar	2	 0.000445 %
                  eastward	29	 0.006446 %
               exceedingly	23	 0.005113 %
                 egyptians	74	 0.016449 %
                     egypt	454	 0.100916 %
                      eber	4	 0.000889 %
                     elder	5	 0.001111 %
                      even	915	 0.203389 %
               established	46	 0.010225 %
               everlasting	77	 0.017116 %
                 establish	29	 0.006446 %
                       end	176	 0.039122 %
                     eight	45	 0.010003 %
                      enos	2	 0.000445 %
                     enoch	4	 0.000889 %
                      ever	353	 0.078466 %
                     eaten	67	 0.014893 %
                      eyes	294	 0.065351 %
                    eatest	3	 0.000667 %
                       eat	423	 0.094026 %
                      eden	15	 0.003334 %
                 euphrates	19	 0.004223 %
                      east	100	 0.022228 %
                  ethiopia	11	 0.002445 %
                      evil	364	 0.080911 %
                     every	766	 0.170269 %
                     earth	676	 0.150263 %
                   evening	36	 0.008002 %
                          	0	 0.000000 %
                 faultless	1	 0.000222 %
                forbiddeth	1	 0.000222 %
                     fraud	1	 0.000222 %
                 forgetful	1	 0.000222 %
                 followers	1	 0.000222 %
                   feeling	1	 0.000222 %
             firstbegotten	1	 0.000222 %
                  fidelity	1	 0.000222 %
                    fables	1	 0.000222 %
              feebleminded	1	 0.000222 %
                forewarned	1	 0.000222 %
            fellowlabourer	2	 0.000445 %
                 fervently	2	 0.000445 %
             fellowworkers	1	 0.000222 %
           fellowlabourers	1	 0.000222 %
                forgetting	1	 0.000222 %
             fellowsoldier	2	 0.000445 %
               furtherance	2	 0.000445 %
            fellowcitizens	1	 0.000222 %
                 freewoman	3	 0.000667 %
                  frequent	1	 0.000222 %
              fellowhelper	1	 0.000222 %
                 fightings	1	 0.000222 %
                    fleshy	1	 0.000222 %
                   fleshly	3	 0.000667 %
                   freeman	1	 0.000222 %
               fornicators	1	 0.000222 %
                fornicator	1	 0.000222 %
                fulfilling	2	 0.000445 %
                firstfruit	1	 0.000222 %
               forbearance	1	 0.000222 %
                     forum	1	 0.000222 %
                      flux	1	 0.000222 %
                  foreship	1	 0.000222 %
                   fathoms	1	 0.000222 %
                    festus	2	 0.000445 %
                     felix	6	 0.001334 %
                   fervent	5	 0.001111 %
                   filling	1	 0.000222 %
                fourfooted	3	 0.000667 %
                     folks	1	 0.000222 %
                  foretold	1	 0.000222 %
             foreknowledge	2	 0.000445 %
                 faithless	1	 0.000222 %
           fellowdisciples	1	 0.000222 %
                   firkins	1	 0.000222 %
                  furlongs	3	 0.000667 %
                forbidding	2	 0.000445 %
                 forsomuch	1	 0.000222 %
                  fourfold	1	 0.000222 %
                     fixed	1	 0.000222 %
                     fared	1	 0.000222 %
                  farewell	2	 0.000445 %
                 forgiveth	1	 0.000222 %
                 fishermen	1	 0.000222 %
                   foaming	2	 0.000445 %
                   foameth	2	 0.000445 %
                    fuller	1	 0.000222 %
               forgiveness	4	 0.000889 %
                   famines	3	 0.000667 %
             fellowservant	4	 0.000889 %
            fellowservants	3	 0.000667 %
                   forgave	6	 0.001334 %
                 fragments	6	 0.001334 %
                     fever	5	 0.001111 %
                  forswear	1	 0.000222 %
                  farthing	2	 0.000445 %
                   fishers	4	 0.000889 %
                   formeth	1	 0.000222 %
